Symbol,AAPL M5,AAPL M5,AAPL M5,AAPL M5,AAPL M5,AAPL,AAPL,AAPL,AAPL,AAPL,Indicators,Indicators,Indicators,Indicators
Value,Open,High,Low,Close,Volume,Spread,LB,SS,LS,SB,Env_L,Env_H,Wick,StDv*2
Datetime,,,,,,,,,,,,,,
2020-08-13 12:20:00-04:00,462.09,462.66,461.96,462.08,526599,0.0,,,,,458.8299827735955,462.4064972866629,0.7000000000000455,1.2199366812786254
2020-08-13 12:25:00-04:00,462.1,462.43,461.61,462.17,417670,0.0,,,,,458.95263679515807,462.5504546879333,0.8199999999999932,1.2175089737927247
2020-08-13 12:30:00-04:00,462.18,462.93,462.08,462.74,522830,0.0,,,,,459.1109904337148,462.72568757479706,0.8500000000000227,1.2191804416767351
2020-08-13 12:35:00-04:00,462.76,463.25,462.33,463.17,532190,0.0,,,,,459.28458658288514,462.90816018672143,0.9200000000000159,1.2188975097359487
2020-08-13 12:40:00-04:00,463.18,463.64,462.95,463.64,562249,0.0,,,,,459.47860690832493,463.1325973117959,0.6899999999999977,1.2163875756424045
2020-08-13 12:45:00-04:00,463.63,463.69,463.38,463.48,394732,0.0,,,,,459.65888720277036,463.3768166154347,0.3100000000000023,1.2285803013893783
2020-08-13 12:50:00-04:00,463.46,463.61,462.86,462.94,331659,0.0,,,,,459.81441699298284,463.548005509203,0.75,1.2248684765353859
2020-08-13 12:55:00-04:00,462.95,463.81,462.86,463.76,373759,0.0,,,,,459.97408680317517,463.7028906988028,0.9499999999999886,1.2254154294293567
2020-08-13 13:00:00-04:00,463.78,464.17,463.45,463.5,528025,0.0,,,,,460.15266425049197,463.899496346536,0.7200000000000273,1.2196220362851748
2020-08-13 13:05:00-04:00,463.51,463.62,462.91,463.34,417338,0.0,,,,,460.26211527425477,464.0256919325803,0.7099999999999795,1.220423224992567
2020-08-13 13:10:00-04:00,463.37,463.5,463.1,463.28,241677,0.0,,,,,460.3497709624211,464.15805460566804,0.39999999999997726,1.2300673800624355
2020-08-13 13:15:00-04:00,463.3,463.37,462.08,462.42,539946,0.0,,,,,460.4167594421905,464.18018273846155,1.2900000000000205,1.2304663878568822
2020-08-13 13:20:00-04:00,462.44,462.71,461.52,461.54,469439,0.0,,,,,460.41482520960096,464.14660343003663,1.1899999999999977,1.227749794120129
2020-08-13 13:25:00-04:00,461.54,461.73,460.0,461.2,859707,0.0,,460.32,460.32,,460.3202085229722,463.9707364366997,1.7300000000000182,1.234236272848592
2020-08-13 13:30:00-04:00,461.22,461.46,460.36,460.54,510726,0.0,,,,,460.2090172350701,463.8460758236806,1.099999999999966,1.2322920652902092
2020-08-13 13:35:00-04:00,460.55,461.38,459.65,461.23,734950,0.0,,460.1,460.1,,460.10083464125387,463.66533050713946,1.7300000000000182,1.239553921396979
